A1|1|121
A1|1|122
A1|1|123
A1|1|124
A1|1|125
A1|4|134
A1|4|135
A1|4|136
A1|4|137
A1|4|138
A1|4|139
A1|4|140
A2|1|121
A2|1|122
A2|1|123
A2|1|124
A2|1|126
A2|4|134
A2|4|135
A2|4|136
A2|4|137
A2|4|138
A2|4|139
A2|4|140
C1|1|121
C1|1|122
C1|1|123
C1|1|124
C1|4|127
C1|4|128
C1|4|129
C1|4|130
C1|4|131
C1|4|132
C1|4|133
D|1|207
D|1|209
D|1|210
D|4|208
