a1|1|825900
a1|1|826000
a1|1|826100
a1|1|826200
a1|1|826300
a1|1|826400
a1|1|826500
a1|1|826600
a1|1|826700
a1|1|826800
a1|1|826900
a1|1|827000
a1|1|827100
a1|1|827200
a1|1|827300
a1|1|827400
a1|1|827500
a1|1|827600
a1|1|827700
a1|1|827800
a1|1|827900
a1|1|828000
a1|1|828100
a1|1|828200
a1|1|828300
a1|1|828400
a1|1|828500
a1|1|828600
a1|1|828700
a1|1|828800
a1|1|828900
a1|1|829000
a1|1|829100
a1|1|829200
a1|1|829300
a1|1|829400
a1|1|829500
a1|1|829600
a1|1|829700
a1|1|829800
a1|1|829900
a1|1|830000
a1|1|830100
a1|1|830200
a1|1|830300
a1|1|830400
a1|1|830500
a1|1|830600
a1|1|830700
a1|1|830800
a1|1|830900
a1|1|831000
a1|1|831100
a1|1|831200
a1|1|831300
a1|1|831400
a1|1|831500
a1|1|831600
a1|1|831700
a1|1|831800
a1|1|831900
a1|1|832000
a1|1|832100
a1|1|832200
a1|1|832300
a1|1|832400
a1|1|832500
a1|1|832600
a1|1|832700
a1|1|832800
a1|1|832900
a1|1|833000
a1|1|833100
a1|1|833200
a1|1|833300
a1|1|833400
a1|1|833500
a1|1|833600
a1|1|833700
a1|1|833800
a1|1|833900
a1|1|834000
a1|1|834100
a1|1|834200
a1|1|834300
a1|1|834400
a1|1|834500
a1|1|834600
a1|1|834700
a1|1|834800
a1|1|834900
a1|1|835000
a1|1|835100
a1|1|835200
a1|1|835300
a1|1|835400
a1|1|835500
a1|1|835600
a1|1|835700
a1|1|835800
a1|1|835900
a1|1|836000
a1|1|836100
a1|1|836200
a1|1|836300
a1|1|836400
a1|1|1092200
a1|1|1092300
a1|1|1092400
a1|1|1092500
a1|1|1092600
a1|1|1092800
a1|1|1092900
a1|1|1093000
a1|1|1093100
a1|1|1093200
a1|1|1093300
a1|1|1093400
a1|1|1093500
a1|1|1093600
a1|1|1093700
a1|1|1093800
a1|1|1093900
a1|1|1094000
a1|1|1094100
a1|1|1094200
a1|1|1094300
a1|1|1094400
a1|1|1094500
a1|1|1094600
a1|1|1094700
a1|1|1094800
a1|1|1094900
a1|1|1095000
a1|1|1095100
a1|1|1095200
a1|1|1095300
a1|1|1095400
a1|1|1095500
a1|1|1095600
a1|1|1095700
a1|1|1095800
a1|1|1095900
a1|1|1096000
a1|1|1096100
a1|1|1096200
a1|1|1096300
a1|1|1096400
a1|1|1096500
a1|1|1096600
a1|1|1096700
a1|1|1096800
a1|1|1096900
a1|1|1097000
a1|1|1097100
a1|1|1097200
a1|1|1097300
a1|1|1097400
a1|1|1119200
a1|1|1119300
a1|1|1119400
a1|1|1119500
a1|1|1119600
a1|1|1119700
a1|1|1119800
a1|1|1119900
a1|1|1120000
a1|1|1120100
a1|1|1120200
a1|1|1120300
a1|1|1120400
a1|1|1120500
a1|1|1120600
a1|1|1120700
a1|1|1120800
a1|1|1120900
a1|1|1121000
a1|1|1121100
a1|1|1121200
a1|1|1121300
a1|1|1121400
a1|1|1121500
a1|1|1121600
a1|1|1121700
a1|1|1121800
a1|1|1121900
a1|1|1122000
a1|1|1122100
a1|1|1122200
a1|1|1122300
a1|1|1122400
a1|1|1122500
a1|1|1122600
a1|1|1122700
a1|1|1122800
a1|1|1122900
a1|1|1123000
a1|1|1123100
a1|1|1123200
a1|1|1123300
a1|1|1123400
a1|1|1123500
a1|1|1123600
a1|1|1123700
a1|1|1123800
a1|1|1123900
a1|1|1124000
a1|1|1124100
a1|1|1124200
a1|1|1124300
a1|1|1124400
a1|1|1124500
a1|1|1124600
a1|1|1124700
a1|1|1124800
a1|1|1124900
a1|1|1125000
a1|1|1125100
a1|1|1125200
a1|1|1125300
a1|1|1125400
a1|1|1125500
a1|1|1125600
a1|1|1125700
a1|1|1125800
a1|1|1125900
a1|1|1126000
a1|1|1126100
a1|1|1126200
a1|1|1126300
a1|1|1126400
a1|1|1126500
a1|1|1126600
a1|1|1126700
a1|1|1126800
a1|1|1126900
a1|1|1127000
a1|1|1127100
a1|1|1127200
a1|1|1127300
a1|1|1127400
a1|1|1127500
a1|1|1127600
a1|1|1127700
a1|1|1127800
a1|1|1127900
a1|1|1128000
a1|1|1128100
a1|1|1128200
a1|1|1128300
a1|1|1128400
a1|1|1128500
a1|1|1128600
a1|1|1128700
a1|1|1128800
a1|1|1128900
a1|1|1129000
a1|1|1129100
a1|1|1129200
a1|1|1129300
a1|1|1129400
a1|1|1155200
a1|1|1155300
a1|1|1155400
a1|1|1155500
a1|1|1155600
a1|1|1155700
a1|1|1155800
a1|1|1155900
a1|1|1156000
a1|1|1156100
a1|1|1156200
a1|1|1156300
a1|1|1156400
a1|1|1156500
a1|1|1156600
a1|1|1156700
a1|1|1156800
a1|1|1156900
a1|1|1157000
a1|1|1157100
a1|1|1157200
a1|1|1157300
a1|1|1157400
a1|1|1157500
a1|1|1157600
a1|1|1157700
a1|1|1157800
a1|1|1157900
a1|1|1158000
a1|1|1158100
a1|1|1158200
a1|1|836500
a1|1|836600
a1|1|836700
a1|1|836800
a1|1|836900
a1|1|837000
a1|1|837100
a1|1|837200
a1|1|837300
a1|1|837400
a1|1|837500
a1|1|837600
a1|1|837700
a1|1|837800
a1|1|837900
a1|1|838000
a1|1|838100
a1|1|838200
a1|1|838300
a1|1|838400
a1|1|838500
a1|1|838600
a1|1|838700
a1|1|838800
a1|1|838900
a1|1|839000
a1|1|839100
a1|1|839200
a1|1|839300
a1|1|839400
a1|1|839500
a1|1|839600
a1|1|839700
a1|1|839800
a1|1|839900
a1|1|840000
a1|1|840100
a1|1|840200
a1|1|840300
a1|1|840400
a1|1|840500
a1|1|840600
a1|1|840700
a1|1|840800
a1|1|840900
a1|1|841000
a1|1|841100
a1|1|841200
a1|1|841300
a1|1|841400
a1|1|841500
a1|1|841600
a1|1|841700
a1|1|841800
a1|1|841900
a1|1|842000
a1|1|842100
a1|1|842200
a1|1|842300
a1|1|842400
a1|1|842500
a1|1|842600
a1|1|842700
a1|1|842800
a1|1|842900
a1|1|843000
a1|1|843100
a1|1|843200
a1|1|843300
a1|1|843400
a1|1|843500
a1|1|843600
a1|1|843700
a1|1|843800
a1|1|843900
a1|1|844000
a1|1|844100
a1|1|844200
a1|1|844300
a1|1|844400
a1|1|844500
a1|1|844600
a1|1|844700
a1|1|844800
a1|1|844900
a1|1|845000
a1|1|845100
a1|1|845200
a1|1|845300
a1|1|845400
a1|1|845500
a1|1|845600
a1|1|845700
a1|1|845800
a1|1|845900
a1|1|846000
a1|1|846100
a1|1|846200
a1|1|846300
a1|1|846400
a1|1|846500
a1|1|846600
a1|1|846700
a1|1|846800
a1|1|846900
a1|1|847000
a1|1|847100
a1|1|847200
a1|1|847300
a1|1|847400
a1|1|847500
a1|1|847600
a1|1|847700
a1|1|847800
a1|1|847900
a1|1|848000
a1|1|848100
a1|1|848200
a1|1|848300
a1|1|848400
a1|1|848500
a1|1|848600
a1|1|848700
a1|1|848800
a1|1|848900
a1|1|849000
a1|1|849100
a1|1|849200
a1|1|849300
a1|1|849400
a1|1|849500
a1|1|849600
a1|1|849700
a1|1|849800
a1|1|849900
a1|1|850000
a1|1|850100
a1|1|850200
a1|1|850300
a1|1|850400
a1|1|850500
a1|1|850600
a1|1|850700
a1|1|850800
a1|1|850900
a1|1|851000
a1|1|851100
a1|1|851200
a1|1|851300
a1|1|851400
a1|1|851500
a1|1|851600
a1|1|851700
a1|1|851800
a1|1|851900
a1|1|852000
a1|1|852100
a1|1|852200
a1|1|852300
a1|1|852400
a1|1|852500
a1|1|852600
a1|1|852700
a1|1|852800
a1|1|852900
a1|1|853000
a1|1|853100
a1|1|853200
a1|1|853300
a1|1|853400
a1|1|853500
a1|1|853600
a1|1|853700
a1|1|853800
a1|1|853900
a1|1|854000
a1|1|854100
a1|1|854200
a1|1|854300
a1|1|854400
a1|1|854500
a1|1|854600
a1|1|854700
a1|1|854800
a1|1|854900
a1|1|855000
a1|1|855100
a1|1|855200
a1|1|855300
a1|1|855400
a1|1|855500
a1|1|855600
a1|1|855700
a1|1|855800
a1|1|855900
a1|1|856000
a1|1|856100
a1|1|856200
a1|1|856300
a1|1|856400
a1|1|856500
a1|1|856600
a1|1|856700
a1|1|856800
a1|1|856900
a1|1|857000
a1|1|857100
a1|1|857200
a1|1|857300
a1|1|857400
a1|1|857500
a1|1|857600
a1|1|857700
a1|1|857800
a1|1|857900
a1|1|858000
a1|1|858100
a1|1|858200
a1|1|858300
a1|1|858400
a1|1|858500
a1|1|858600
a1|1|858700
a1|1|858800
a1|1|858900
a1|1|859000
a1|1|859100
a1|1|859200
a1|1|859300
a1|1|859400
a1|1|859500
a1|1|859600
a1|1|859700
a1|1|859800
a1|1|859900
a1|1|860000
a1|1|860100
a1|1|860200
a1|1|860300
a1|1|860400
a1|1|860500
a1|1|860600
a1|1|860700
a1|1|860800
a1|1|860900
a1|1|861000
a1|1|861100
a1|1|861200
a1|1|861300
a1|1|861400
a1|1|861500
a1|1|861600
a1|1|861700
a1|1|861800
a1|1|861900
a1|1|862000
a1|1|862100
a1|1|862200
a1|1|862300
a1|1|862400
a1|1|862500
a1|1|862600
a1|1|862700
a1|1|862800
a1|1|862900
a1|1|863000
a1|1|863100
a1|1|863200
a1|1|863300
a1|1|863400
a1|1|863500
a1|1|863600
a1|1|863700
a1|1|863800
a1|1|863900
a1|1|864000
a1|1|864100
a1|1|864200
a1|1|864300
a1|1|864400
a1|1|864500
a1|1|864600
a1|1|864700
a1|1|864800
a1|1|864900
a1|1|865000
a1|1|865100
a1|1|865200
a1|1|865300
a1|1|865400
a1|1|865500
a1|1|865600
a1|1|865700
a1|1|865800
a1|1|865900
a1|1|866000
a1|1|866100
a1|1|866200
a1|1|866300
a1|1|866400
a1|1|866500
a1|1|866600
a1|1|866700
a1|1|866800
a1|1|866900
a1|1|867000
a1|1|867100
a1|1|867200
a1|1|867300
a1|1|867400
a1|1|867500
a1|1|867600
a1|1|1097500
a1|1|1097600
a1|1|1158300
a1|1|1158400
a1|1|1158500
a1|1|1158600
a1|1|1158700
a1|1|1158800
a1|1|1158900
a1|1|1159000
a1|1|1159100
a1|1|1159200
a1|1|1159300
a1|1|1159400
a1|1|1159500
a1|1|1159600
a1|1|1159700
a1|1|1159800
a1|1|1159900
a1|1|1160000
a1|1|1160100
a1|1|1160200
a1|1|1160300
a1|1|1160400
a1|1|1160500
a1|1|867700
a1|1|867800
a1|1|867900
a1|1|868000
a1|1|868100
a1|1|868200
a1|1|868300
a1|1|868400
a1|1|868500
a1|1|868600
a1|1|868700
a1|1|868800
a1|1|868900
a1|1|869000
a1|1|869100
a1|1|869200
a1|1|869300
a1|1|869400
a1|1|869500
a1|1|869600
a1|1|869700
a1|1|869800
a1|1|869900
a1|1|870000
a1|1|870100
a1|1|870200
a1|1|870300
a1|1|870400
a1|1|870500
a1|1|870600
a1|1|870700
a1|1|870800
a1|1|870900
a1|1|871000
a1|1|871100
a1|1|871200
a1|1|871300
a1|1|871400
a1|1|871500
a1|1|871600
a1|1|871700
a1|1|871800
a1|1|871900
a1|1|872000
a1|1|872100
a1|1|872200
a1|1|872300
a1|1|872400
a1|1|872500
a1|1|872600
a1|1|872700
a1|1|872800
a1|1|872900
a1|1|873000
a1|1|873100
a1|1|873200
a1|1|873300
a1|1|873400
a1|1|873500
a1|1|873600
a1|1|873700
a1|1|873800
a1|1|873900
a1|1|874000
a1|1|874100
a1|1|874200
a1|1|874300
a1|1|874400
a1|1|874500
a1|1|874600
a1|1|874700
a1|1|874800
a1|1|874900
a1|1|875000
a1|1|875100
a1|1|875200
a1|1|875300
a1|1|875400
a1|1|875500
a1|1|875600
a1|1|875700
a1|1|875800
a1|1|875900
a1|1|876000
a1|1|876100
a1|1|876200
a1|1|876300
a1|1|876400
a1|1|876500
a1|1|876600
a1|1|876700
a1|1|876800
a1|1|876900
a1|1|877000
a1|1|877100
a1|1|877200
a1|1|877300
a1|1|877400
a1|1|877500
a1|1|877600
a1|1|877700
a1|1|877800
a1|1|877900
a1|1|878000
a1|1|878100
a1|1|878200
a1|1|878300
a1|1|878400
a1|1|878500
a1|1|878600
a1|1|878700
a1|1|878800
a1|1|878900
a1|1|879000
a1|1|879100
a1|1|879200
a1|1|879300
a1|1|879400
a1|1|879500
a1|1|879600
a1|1|879700
a1|1|879800
a1|1|879900
a1|1|880000
a1|1|880100
a1|1|880200
a1|1|880300
a1|1|880400
a1|1|880500
a1|1|880600
a1|1|880700
a1|1|880800
a1|1|880900
a1|1|881000
a1|1|881100
a1|1|881200
a1|1|881300
a1|1|881400
a1|1|881500
a1|1|881600
a1|1|881700
a1|1|881800
a1|1|881900
a1|1|882000
a1|1|882100
a1|1|882200
a1|1|882300
a1|1|882400
a1|1|882500
a1|1|882600
a1|1|882700
a1|1|882800
a1|1|882900
a1|1|883000
a1|1|883100
a1|1|883200
a1|1|883300
a1|1|883400
a1|1|883500
a1|1|883600
a1|1|883700
a1|1|883800
a1|1|883900
a1|1|884000
a1|1|884100
a1|1|884200
a1|1|884300
a1|1|884400
a1|1|884500
a1|1|884600
a1|1|884700
a1|1|884800
a1|1|884900
a1|1|885000
a1|1|885100
a1|1|885200
a1|1|885300
a1|1|885400
a1|1|885500
a1|1|885600
a1|1|885700
a1|1|885800
a1|1|885900
a1|1|886000
a1|1|886100
a1|1|886200
a1|1|886300
a1|1|1097700
a1|1|1097800
a1|1|1097900
a1|1|1098000
a1|1|1098100
a1|1|1098200
a1|1|1098300
a1|1|1098400
a1|1|1098500
a1|1|1098600
a1|1|1098700
a1|1|1098800
a1|1|1098900
a1|1|1099000
a1|1|1099100
a1|1|1099200
a1|1|1099300
a1|1|1099400
a1|1|1099500
a1|1|1099600
a1|1|1099700
a1|1|1099800
a1|1|1099900
a1|1|1100000
a1|1|1100100
a1|1|1100200
a1|1|1100300
a1|1|1100400
a1|1|1100500
a1|1|1100600
a1|1|1100700
a1|1|1100800
a1|1|1100900
a1|1|1101000
a1|1|1101100
a1|1|1101200
a1|1|1101300
a1|1|1101400
a1|1|1101500
a1|1|1101600
a1|1|1101700
a1|1|1101800
a1|1|1101900
a1|1|1129500
a1|1|1129600
a1|1|1129700
a1|1|1129800
a1|1|1129900
a1|1|1130000
a1|1|1130100
a1|1|1130200
a1|1|1130300
a1|1|1130400
a1|1|1130500
a1|1|1130600
a1|1|1130700
a1|1|1130800
a1|1|1130900
a1|1|1131000
a1|1|1131100
a1|1|1131200
a1|1|1131300
a1|1|1131400
a1|1|1131500
a1|1|1131600
a1|1|1131700
a1|1|1131800
a1|1|1131900
a1|1|1132000
a1|1|1132100
a1|1|1132200
a1|1|1132300
a1|1|1132400
a1|1|1132500
a1|1|1132600
a1|1|1132700
a1|1|1132800
a1|1|1132900
a1|1|1133000
a1|1|1133100
a1|1|1133200
a1|1|1133300
a1|1|1133400
a1|1|1133500
a1|1|1133600
a1|1|1133700
a1|1|1133800
a1|1|1133900
a1|1|1134000
a1|1|1134100
a1|1|1134200
a1|1|1134300
a1|1|1134400
a1|1|1134500
a1|1|1134600
a1|1|1134700
a1|1|1154200
a1|1|886400
a1|1|886500
a1|1|886600
a1|1|886700
a1|1|886800
a1|1|886900
a1|1|887000
a1|1|887100
a1|1|887200
a1|1|887300
a1|1|887400
a1|1|887500
a1|1|887600
a1|1|887700
a1|1|887800
a1|1|887900
a1|1|888000
a1|1|888100
a1|1|888200
a1|1|888300
a1|1|888400
a1|1|888500
a1|1|888600
a1|1|888700
a1|1|888800
a1|1|888900
a1|1|889000
a1|1|889100
a1|1|889200
a1|1|889300
a1|1|889400
a1|1|889500
a1|1|889600
a1|1|889700
a1|1|889800
a1|1|889900
a1|1|890000
a1|1|890100
a1|1|890200
a1|1|890300
a1|1|890400
a1|1|890500
a1|1|890600
a1|1|890700
a1|1|890800
a1|1|890900
a1|1|891000
a1|1|891100
a1|1|891200
a1|1|891300
a1|1|891400
a1|1|891500
a1|1|891600
a1|1|891700
a1|1|891800
a1|1|891900
a1|1|892000
a1|1|892100
a1|1|892200
a1|1|892300
a1|1|892400
a1|1|892500
a1|1|892600
a1|1|892700
a1|1|892800
a1|1|892900
a1|1|893000
a1|1|893100
a1|1|893200
a1|1|893300
a1|1|893400
a1|1|893500
a1|1|893600
a1|1|893700
a1|1|893800
a1|1|893900
a1|1|894000
a1|1|894100
a1|1|894200
a1|1|894300
a1|1|894400
a1|1|894500
a1|1|894600
a1|1|894700
a1|1|894800
a1|1|894900
a1|1|895000
a1|1|895100
a1|1|895200
a1|1|895300
a1|1|895400
a1|1|895500
a1|1|895600
a1|1|895700
a1|1|895800
a1|1|895900
a1|1|896000
a1|1|896100
a1|1|896200
a1|1|896300
a1|1|896400
a1|1|896500
a1|1|896600
a1|1|896700
a1|1|896800
a1|1|896900
a1|1|897000
a1|1|897100
a1|1|897200
a1|1|1102000
a1|1|1102100
a1|1|1160600
a1|1|1160700
a1|1|1160800
a1|1|1160900
a1|1|1161000
a1|1|1161100
a1|1|1161200
a1|1|1161300
a1|1|1161400
a1|1|1161500
a1|1|1161600
a1|1|1161700
a1|1|1161800
a1|1|1161900
a1|1|1162000
a1|1|1162100
a1|1|1162200
a1|1|1162300
a1|1|1162400
a1|1|1162500
a1|1|1162600
a1|1|1162700
a1|1|1162800
a1|1|1162900
a1|1|1163000
a1|1|1163100
a1|1|1163200
a1|1|1163300
a1|1|897300
a1|1|897400
a1|1|897500
a1|1|897600
a1|1|897700
a1|1|897800
a1|1|897900
a1|1|898000
a1|1|898100
a1|1|898200
a1|1|898300
a1|1|898400
a1|1|898500
a1|1|898600
a1|1|898700
a1|1|898800
a1|1|898900
a1|1|899000
a1|1|899100
a1|1|899200
a1|1|899300
a1|1|899400
a1|1|899500
a1|1|899600
a1|1|899700
a1|1|899800
a1|1|899900
a1|1|900000
a1|1|900100
a1|1|900200
a1|1|900300
a1|1|900400
a1|1|900500
a1|1|900600
a1|1|900700
a1|1|900800
a1|1|900900
a1|1|901000
a1|1|901100
a1|1|901200
a1|1|901300
a1|1|901400
a1|1|901500
a1|1|901600
a1|1|901700
a1|1|901800
a1|1|901900
a1|1|902000
a1|1|902100
a1|1|902200
a1|1|902300
a1|1|902400
a1|1|902500
a1|1|902600
a1|1|902700
a1|1|902800
a1|1|902900
a1|1|1154300
a1|1|1154400
a1|1|1154500
a1|1|1154600
a1|1|1154700
a1|1|1154800
a1|4|989800
a1|4|989900
a1|4|990000
a1|4|990100
a1|4|990200
a1|4|990300
a1|4|990400
a1|4|990500
a1|4|990600
a1|4|990700
a1|4|990800
a1|4|990900
a1|4|991000
a1|4|991100
a1|4|991200
a1|4|991300
a1|4|991400
a1|4|991500
a1|4|991600
a1|4|991700
a1|4|991800
a1|4|991900
a1|4|992000
a1|4|992100
a1|4|992200
a1|4|992300
a1|4|992400
a1|4|992500
a1|4|992600
a1|4|992700
a1|4|992800
a1|4|992900
a1|4|993000
a1|4|993100
a1|4|993200
a1|4|993300
a1|4|993400
a1|4|993500
a1|4|993600
a1|4|993700
a1|4|993800
a1|4|993900
a1|4|994000
a1|4|994100
a1|4|994200
a1|4|994300
a1|4|994400
a1|4|994500
a1|4|994600
a1|4|994700
a1|4|994800
a1|4|994900
a1|4|995000
a1|4|995100
a1|4|995200
a1|4|995300
a1|4|995400
a1|4|995500
a1|4|995600
a1|4|995700
a1|4|995800
a1|4|995900
a1|4|996000
a1|4|996100
a1|4|996200
a1|4|996300
a1|4|996400
a1|4|996500
a1|4|996600
a1|4|996700
a1|4|996800
a1|4|996900
a1|4|997000
a1|4|997100
a1|4|997200
a1|4|997300
a1|4|997400
a1|4|997500
a1|4|997600
a1|4|997700
a1|4|997800
a1|4|997900
a1|4|998000
a1|4|998100
a1|4|998200
a1|4|998300
a1|4|998400
a1|4|998500
a1|4|998600
a1|4|998700
a1|4|998800
a1|4|998900
a1|4|999000
a1|4|999100
a1|4|999200
a1|4|999300
a1|4|999400
a1|4|999500
a1|4|999600
a1|4|999700
a1|4|999800
a1|4|999900
a1|4|1000000
a1|4|1000100
a1|4|1000200
a1|4|1000300
a1|4|1000400
a1|4|1000500
a1|4|1000600
a1|4|1000700
a1|4|1000800
a1|4|1000900
a1|4|1001000
a1|4|1001100
a1|4|1001200
a1|4|1001300
a1|4|1001400
a1|4|1001500
a1|4|1001600
a1|4|1001700
a1|4|1001800
a1|4|1001900
a1|4|1002000
a1|4|1002100
a1|4|1002200
a1|4|1002300
a1|4|1002400
a1|4|1002500
a1|4|1002600
a1|4|1002700
a1|4|1002800
a1|4|1002900
a1|4|1003000
a1|4|1003100
a1|4|1003200
a1|4|1003300
a1|4|1003400
a1|4|1003500
a1|4|1003600
a1|4|1003700
a1|4|1003800
a1|4|1003900
a1|4|1004000
a1|4|1004100
a1|4|1004200
a1|4|1004300
a1|4|1004400
a1|4|1004500
a1|4|1004600
a1|4|1004700
a1|4|1004800
a1|4|1004900
a1|4|1005000
a1|4|1005100
a1|4|1005200
a1|4|1005300
a1|4|1005400
a1|4|1005500
a1|4|1005600
a1|4|1005700
a1|4|1005800
a1|4|1005900
a1|4|1006000
a1|4|1006100
a1|4|1006200
a1|4|1006300
a1|4|1006400
a1|4|1006500
a1|4|1006600
a1|4|1006700
a1|4|1006800
a1|4|1006900
a1|4|1007000
a1|4|1007100
a1|4|1007200
a1|4|1007300
a1|4|1007400
a1|4|1007500
a1|4|1007600
a1|4|1007700
a1|4|1007800
a1|4|1007900
a1|4|1008000
a1|4|1008100
a1|4|1008200
a1|4|1008300
a1|4|1008400
a1|4|1008500
a1|4|1008600
a1|4|1008700
a1|4|1008800
a1|4|1008900
a1|4|1009000
a1|4|1009100
a1|4|1009200
a1|4|1009300
a1|4|1009400
a1|4|1009500
a1|4|1009600
a1|4|1009700
a1|4|1009800
a1|4|1009900
a1|4|1010000
a1|4|1010100
a1|4|1010200
a1|4|1010300
a1|4|1010400
a1|4|1010500
a1|4|1010600
a1|4|1010700
a1|4|1010800
a1|4|1010900
a1|4|1011000
a1|4|1011100
a1|4|1011200
a1|4|1011300
a1|4|1011400
a1|4|1011500
a1|4|1011600
a1|4|1011700
a1|4|1011800
a1|4|1011900
a1|4|1012000
a1|4|1012100
a1|4|1012200
a1|4|1012300
a1|4|1012400
a1|4|1012500
a1|4|1012600
a1|4|1012700
a1|4|1012800
a1|4|1012900
a1|4|1013000
a1|4|1013100
a1|4|1013200
a1|4|1013300
a1|4|1013400
a1|4|1013500
a1|4|1013600
a1|4|1013700
a1|4|1013800
a1|4|1013900
a1|4|1014000
a1|4|1014100
a1|4|1014200
a1|4|1014300
a1|4|1014400
a1|4|1014500
a1|4|1014600
a1|4|1014700
a1|4|1014800
a1|4|1014900
a1|4|1015000
a1|4|1015100
a1|4|1015200
a1|4|1015300
a1|4|1015400
a1|4|1015500
a1|4|1015600
a1|4|1015700
a1|4|1015800
a1|4|1015900
a1|4|1016000
a1|4|1016100
a1|4|1016200
a1|4|1016300
a1|4|1016400
a1|4|1016500
a1|4|1016600
a1|4|1016700
a1|4|1016800
a1|4|1016900
a1|4|1017000
a1|4|1017100
a1|4|1017200
a1|4|1017300
a1|4|1017400
a1|4|1017500
a1|4|1017600
a1|4|1017700
a1|4|1017800
a1|4|1017900
a1|4|1018000
a1|4|1018100
a1|4|1018200
a1|4|1018300
a1|4|1018400
a1|4|1018500
a1|4|1018600
a1|4|1018700
a1|4|1018800
a1|4|1018900
a1|4|1019000
a1|4|1019100
a1|4|1019200
a1|4|1019300
a1|4|1019400
a1|4|1019500
a1|4|1019600
a1|4|1019700
a1|4|5370700
a1|4|5370800
a1|4|5370900
a1|4|5371000
a1|4|5371100
a1|4|5371200
a1|4|5371300
